N,logits_ece,acc,unc_acc,unc_auroc,unc_ece,dataset,split,ts,model_name,eval_mode,train_mode,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece
13,,,,,,mmlu:international_law,validation,12.365018934942782,mistral_7b_instruct,oe,oe,0.46153849363327026,0.692307710647583,0.5714285714285714,0.30718506758029646
121,,,,,,mmlu:international_law,test,98.35225604660809,mistral_7b_instruct,oe,oe,0.7851239442825317,0.6859503984451294,0.5346153846153846,0.050789005500225956
11,,,,,,mmlu:jurisprudence,validation,10.03596259187907,mistral_7b_instruct,oe,oe,0.7272727489471436,0.4545454680919647,0.45833333333333337,0.2940163937481967
108,,,,,,mmlu:jurisprudence,test,87.40432358067483,mistral_7b_instruct,oe,oe,0.7037037014961243,0.6203703880310059,0.4673108552631579,0.11072695641605945
18,,,,,,mmlu:logical_fallacies,validation,16.418992545455694,mistral_7b_instruct,oe,oe,0.7777777910232544,0.6666666865348816,0.4642857142857143,0.12683768073717755
163,,,,,,mmlu:logical_fallacies,test,135.01072635035962,mistral_7b_instruct,oe,oe,0.5705521106719971,0.48466256260871887,0.4638248847926267,0.16873701364716137
11,,,,,,mmlu:machine_learning,validation,10.438803895376623,mistral_7b_instruct,oe,oe,0.6363636255264282,0.4545454680919647,0.7142857142857143,0.3463265353983099
112,,,,,,mmlu:machine_learning,test,96.26826229505241,mistral_7b_instruct,oe,oe,0.455357164144516,0.4910714626312256,0.47444551591128253,0.18898772820830345
11,,,,,,mmlu:management,validation,8.843160933814943,mistral_7b_instruct,oe,oe,0.7272727489471436,0.5454545617103577,0.4583333333333333,0.2838990742510015
103,,,,,,mmlu:management,test,82.69815997593105,mistral_7b_instruct,oe,oe,0.5145630836486816,0.6504854559898376,0.5583018867924529,0.07806509733200072
25,,,,,,mmlu:marketing,validation,22.593164549209177,mistral_7b_instruct,oe,oe,0.35999998450279236,0.4399999976158142,0.5694444444444444,0.1832575559616089
234,,,,,,mmlu:marketing,test,192.10327871888876,mistral_7b_instruct,oe,oe,0.46581199765205383,0.5341880321502686,0.41893577981651375,0.07997713970322895
11,,,,,,mmlu:medical_genetics,validation,9.73233399912715,mistral_7b_instruct,oe,oe,0.8181818723678589,0.6363636255264282,0.4444444444444444,0.31106754324652935
100,,,,,,mmlu:medical_genetics,test,79.13373290747404,mistral_7b_instruct,oe,oe,0.5799999833106995,0.5600000023841858,0.4316502463054187,0.09065690100193025
38,,,,,,mmlu:moral_disputes,validation,33.21583115961403,mistral_7b_instruct,oe,oe,0.6052631735801697,0.5789473652839661,0.4521739130434782,0.1327941229468898
346,,,,,,mmlu:moral_disputes,test,283.34500585496426,mistral_7b_instruct,oe,oe,0.5953757166862488,0.5982658863067627,0.5061719833564493,0.05787763740285973
33,,,,,,mmlu:nutrition,validation,29.403648752719164,mistral_7b_instruct,oe,oe,0.6060606241226196,0.5454545617103577,0.40384615384615385,0.14854288101196292
306,,,,,,mmlu:nutrition,test,262.469953591004,mistral_7b_instruct,oe,oe,0.5686274766921997,0.5882353186607361,0.5252307558342042,0.13435432607052375
34,,,,,,mmlu:philosophy,validation,27.33830671478063,mistral_7b_instruct,oe,oe,0.4117647111415863,0.5,0.4750000000000001,0.1463959918302648
311,,,,,,mmlu:philosophy,test,251.58662415202707,mistral_7b_instruct,oe,oe,0.43086814880371094,0.5659164190292358,0.5083691710936841,0.07134322568151344
35,,,,,,mmlu:prehistory,validation,29.2330338684842,mistral_7b_instruct,oe,oe,0.5428571701049805,0.5142857432365417,0.5032894736842105,0.1300435679299491
324,,,,,,mmlu:prehistory,test,264.77518158312887,mistral_7b_instruct,oe,oe,0.5925925970077515,0.5246913433074951,0.4998027146464647,0.12842916908823415
69,,,,,,mmlu:professional_psychology,validation,59.56070966180414,mistral_7b_instruct,oe,oe,0.5652173757553101,0.5652173757553101,0.30940170940170936,0.1113283470057059
612,,,,,,mmlu:professional_psychology,test,518.6126929717138,mistral_7b_instruct,oe,oe,0.4542483687400818,0.5718954205513,0.4721869211217852,0.06784476914436993
12,,,,,,mmlu:public_relations,validation,9.991769020445645,mistral_7b_instruct,oe,oe,0.25,0.4166666865348816,0.5555555555555556,0.3096987108389537
110,,,,,,mmlu:public_relations,test,88.79204226471484,mistral_7b_instruct,oe,oe,0.3636363446712494,0.6090908646583557,0.49499999999999994,0.05392733812332155
27,,,,,,mmlu:security_studies,validation,23.666903988458216,mistral_7b_instruct,oe,oe,0.8148148059844971,0.5555555820465088,0.44545454545454544,0.22547724511888292
245,,,,,,mmlu:security_studies,test,211.4422183232382,mistral_7b_instruct,oe,oe,0.7469387650489807,0.5836734175682068,0.5776925788824256,0.12182568968558799
22,,,,,,mmlu:sociology,validation,18.865227513946593,mistral_7b_instruct,oe,oe,0.6363636255264282,0.5,0.4821428571428572,0.1860459501093084
201,,,,,,mmlu:sociology,test,151.88080916833133,mistral_7b_instruct,oe,oe,0.5472636818885803,0.5124378204345703,0.4645354645354645,0.11909304507336214
11,,,,,,mmlu:us_foreign_policy,validation,10.029559223912656,mistral_7b_instruct,oe,oe,0.8181818723678589,0.3636363744735718,0.3333333333333333,0.4283381646329706
100,,,,,,mmlu:us_foreign_policy,test,81.88148858305067,mistral_7b_instruct,oe,oe,0.7899999618530273,0.5999999642372131,0.555455093429777,0.14200032472610472
18,,,,,,mmlu:virology,validation,16.25264505855739,mistral_7b_instruct,oe,oe,0.4444444477558136,0.6666666865348816,0.675,0.12275722954008313
166,,,,,,mmlu:virology,test,140.93431094940752,mistral_7b_instruct,oe,oe,0.6325300931930542,0.6144577860832214,0.5953942232630758,0.11599316331277411
19,,,,,,mmlu:world_religions,validation,16.139753544703126,mistral_7b_instruct,oe,oe,0.7368420958518982,0.42105263471603394,0.2714285714285714,0.26455423392747573
171,,,,,,mmlu:world_religions,test,136.85105738416314,mistral_7b_instruct,oe,oe,0.6842105388641357,0.5730994343757629,0.518201962646407,0.10400758744680394
14,,,,,,mmlu:anatomy,validation,16.616116563323885,mistral_7b,oe,oe,0.3571428656578064,0.2857142984867096,0.5777777777777778,0.433549519096102
135,,,,,,mmlu:anatomy,test,109.83029671013355,mistral_7b,oe,oe,0.555555522441864,0.5259259343147278,0.476,0.21285138924916586
16,,,,,,mmlu:astronomy,validation,13.629958705045283,mistral_7b,oe,oe,0.125,0.375,0.6428571428571428,0.3547225669026375
152,,,,,,mmlu:astronomy,test,126.49554414860904,mistral_7b,oe,oe,0.44078949093818665,0.45394736528396606,0.4932396839332748,0.2732849517150929
11,,,,,,mmlu:business_ethics,validation,101.39921413594857,mistral_7b,oe,oe,0.4545454680919647,0.5454545617103577,0.5,0.19627538052472202
100,,,,,,mmlu:business_ethics,test,87.2731769932434,mistral_7b,oe,oe,0.35999998450279236,0.4699999988079071,0.5670572916666666,0.2662577176094056
29,,,,,,mmlu:clinical_knowledge,validation,26.234526821412146,mistral_7b,oe,oe,0.27586206793785095,0.37931033968925476,0.2232142857142857,0.3524427208407172
265,,,,,,mmlu:clinical_knowledge,test,222.17785419058055,mistral_7b,oe,oe,0.33207547664642334,0.44528302550315857,0.48321135079609656,0.2413472351038231
16,,,,,,mmlu:college_biology,validation,13.807289915159345,mistral_7b,oe,oe,0.25,0.4375,0.5,0.3778352364897728
144,,,,,,mmlu:college_biology,test,123.4544841251336,mistral_7b,oe,oe,0.3819444477558136,0.4652777910232544,0.5544433094994893,0.2688567398322953
8,,,,,,mmlu:college_chemistry,validation,6.89660657197237,mistral_7b,oe,oe,0.25,0.375,0.41666666666666663,0.2872758284211159
100,,,,,,mmlu:college_chemistry,test,84.4625547947362,mistral_7b,oe,oe,0.2199999988079071,0.6599999666213989,0.6264568764568764,0.08623115837574005
11,,,,,,mmlu:college_computer_science,validation,11.110965869855136,mistral_7b,oe,oe,0.0,0.1818181872367859,,0.6566593430259011
100,,,,,,mmlu:college_computer_science,test,94.56749352673069,mistral_7b,oe,oe,0.2199999988079071,0.41999998688697815,0.594988344988345,0.3881205427646637
11,,,,,,mmlu:college_mathematics,validation,10.794587828218937,mistral_7b,oe,oe,0.1818181872367859,0.5454545617103577,0.3888888888888889,0.3699165528470819
100,,,,,,mmlu:college_mathematics,test,90.74790119379759,mistral_7b,oe,oe,0.17999999225139618,0.5199999809265137,0.5396341463414633,0.3358374786376953
22,,,,,,mmlu:college_medicine,validation,19.72203683387488,mistral_7b,oe,oe,0.40909093618392944,0.5454545617103577,0.547008547008547,0.29717731475830084
173,,,,,,mmlu:college_medicine,test,155.06026100413874,mistral_7b,oe,oe,0.39306357502937317,0.4797687828540802,0.5539915966386555,0.21782844707455937
11,,,,,,mmlu:college_physics,validation,10.450696870218962,mistral_7b,oe,oe,0.4545454680919647,0.5454545617103577,0.2833333333333333,0.24150985479354858
102,,,,,,mmlu:college_physics,test,90.33249094989151,mistral_7b,oe,oe,0.22549019753932953,0.6078431606292725,0.5842047330764997,0.15505934755007428
11,,,,,,mmlu:computer_security,validation,10.078524527139962,mistral_7b,oe,oe,0.5454545617103577,0.3636363744735718,0.4,0.32028231295672327
100,,,,,,mmlu:computer_security,test,82.91056053480133,mistral_7b,oe,oe,0.4599999785423279,0.5299999713897705,0.44565217391304346,0.20143812894821167
26,,,,,,mmlu:conceptual_physics,validation,23.173273426946253,mistral_7b,oe,oe,0.26923078298568726,0.3461538553237915,0.3533834586466166,0.37471969769551206
235,,,,,,mmlu:conceptual_physics,test,192.50975099392235,mistral_7b,oe,oe,0.4723404049873352,0.48085105419158936,0.5079555361813427,0.18902682623964673
12,,,,,,mmlu:econometrics,validation,10.484378596767783,mistral_7b,oe,oe,0.4166666865348816,0.5,0.8571428571428572,0.33909982442855835
114,,,,,,mmlu:econometrics,test,103.36524125793949,mistral_7b,oe,oe,0.24561403691768646,0.41228070855140686,0.36669435215946844,0.27698097887792084
16,,,,,,mmlu:electrical_engineering,validation,13.815410807263106,mistral_7b,oe,oe,0.1875,0.4375,0.4615384615384615,0.33242758736014366
145,,,,,,mmlu:electrical_engineering,test,128.93347604386508,mistral_7b,oe,oe,0.2896551787853241,0.48275861144065857,0.4813915857605178,0.21506244314127956
41,,,,,,mmlu:elementary_mathematics,validation,35.90169002721086,mistral_7b,oe,oe,0.39024388790130615,0.7317072749137878,0.31375,0.18475069941543948
378,,,,,,mmlu:elementary_mathematics,test,327.98144458187744,mistral_7b,oe,oe,0.4603174328804016,0.5502645373344421,0.528242618886635,0.20602305745952343
14,,,,,,mmlu:formal_logic,validation,13.510584537871182,mistral_7b,oe,oe,0.3571428656578064,0.5,0.5111111111111111,0.3069893292018345
126,,,,,,mmlu:formal_logic,test,111.64437206974253,mistral_7b,oe,oe,0.2936508059501648,0.5317460894584656,0.5672638931065896,0.12488032333434575
10,,,,,,mmlu:global_facts,validation,9.981726896949112,mistral_7b,oe,oe,0.20000000298023224,0.5,0.375,0.18061399459838867
100,,,,,,mmlu:global_facts,test,84.92760518193245,mistral_7b,oe,oe,0.19999998807907104,0.6599999666213989,0.4375,0.11257091939449311
32,,,,,,mmlu:high_school_biology,validation,26.52270275913179,mistral_7b,oe,oe,0.375,0.53125,0.5916666666666667,0.2037829589098692
310,,,,,,mmlu:high_school_biology,test,264.2361427540891,mistral_7b,oe,oe,0.48709675669670105,0.4903225600719452,0.5252613603232121,0.24385329581076098
22,,,,,,mmlu:high_school_chemistry,validation,20.390250358730555,mistral_7b,oe,oe,0.22727273404598236,0.5909091234207153,0.7882352941176471,0.08743315664204687
203,,,,,,mmlu:high_school_chemistry,test,177.46893474459648,mistral_7b,oe,oe,0.18719211220741272,0.5960590839385986,0.5838915470494418,0.07637876419011007
9,,,,,,mmlu:high_school_computer_science,validation,10.47325551416725,mistral_7b,oe,oe,0.4444444477558136,0.4444444477558136,0.9500000000000001,0.380560643143124
100,,,,,,mmlu:high_school_computer_science,test,90.71190859889612,mistral_7b,oe,oe,0.550000011920929,0.5600000023841858,0.5842424242424242,0.16526227414608002
22,,,,,,mmlu:high_school_geography,validation,20.02584907412529,mistral_7b,oe,oe,0.4545454680919647,0.4545454680919647,0.325,0.24703445759686557
198,,,,,,mmlu:high_school_geography,test,165.91756955580786,mistral_7b,oe,oe,0.43939393758773804,0.5202020406723022,0.516723620171896,0.1813457262034368
21,,,,,,mmlu:high_school_government_and_politics,validation,19.7351258341223,mistral_7b,oe,oe,0.4285714328289032,0.2857142984867096,0.2916666666666667,0.4735523206847055
193,,,,,,mmlu:high_school_government_and_politics,test,163.12349645234644,mistral_7b,oe,oe,0.5544041395187378,0.5388600826263428,0.46131275809606603,0.16933105708403912
43,,,,,,mmlu:high_school_macroeconomics,validation,37.002480793278664,mistral_7b,oe,oe,0.3720930218696594,0.5813953280448914,0.41319444444444453,0.13252880406934162
390,,,,,,mmlu:high_school_macroeconomics,test,321.9982301732525,mistral_7b,oe,oe,0.3512820601463318,0.5435897707939148,0.4123510573843801,0.16189171136953898
29,,,,,,mmlu:high_school_mathematics,validation,27.68179390160367,mistral_7b,oe,oe,0.10344827175140381,0.5862069129943848,0.6025641025641025,0.15776031592796588
270,,,,,,mmlu:high_school_mathematics,test,237.25427029002458,mistral_7b,oe,oe,0.11851851642131805,0.7518518567085266,0.3776917016806723,0.04658691883087156
26,,,,,,mmlu:high_school_microeconomics,validation,23.36664669169113,mistral_7b,oe,oe,0.38461539149284363,0.38461539149284363,0.45625,0.3307045514766987
238,,,,,,mmlu:high_school_microeconomics,test,197.24115996994078,mistral_7b,oe,oe,0.36554622650146484,0.4663865864276886,0.4883915658065007,0.25009218259018007
17,,,,,,mmlu:high_school_physics,validation,17.175076502840966,mistral_7b,oe,oe,0.11764705926179886,0.5882353186607361,0.2,0.10454841571695664
151,,,,,,mmlu:high_school_physics,test,132.0422191945836,mistral_7b,oe,oe,0.1986754983663559,0.5364238619804382,0.5504132231404959,0.1864729965759429
60,,,,,,mmlu:high_school_psychology,validation,51.34022520156577,mistral_7b,oe,oe,0.550000011920929,0.5333333611488342,0.5067340067340067,0.1969452758630117
545,,,,,,mmlu:high_school_psychology,test,464.1056387242861,mistral_7b,oe,oe,0.5651376247406006,0.5688073635101318,0.5657090799495863,0.16248765702641338
23,,,,,,mmlu:high_school_statistics,validation,21.78337460383773,mistral_7b,oe,oe,0.260869562625885,0.5652173757553101,0.5490196078431373,0.23168758205745532
216,,,,,,mmlu:high_school_statistics,test,195.19584600580856,mistral_7b,oe,oe,0.30092594027519226,0.4305555522441864,0.4879266428935304,0.2620776944138386
22,,,,,,mmlu:high_school_us_history,validation,40.707771725952625,mistral_7b,oe,oe,0.6363636255264282,0.5,0.41964285714285715,0.24001249400052158
204,,,,,,mmlu:high_school_us_history,test,372.7044117632322,mistral_7b,oe,oe,0.6421568989753723,0.5980392098426819,0.42915403116176937,0.0999330565625546
23,,,,,,mmlu:human_aging,validation,19.70095464028418,mistral_7b,oe,oe,0.3478260934352875,0.43478262424468994,0.44166666666666665,0.2968815513279127
223,,,,,,mmlu:human_aging,test,185.20064360741526,mistral_7b,oe,oe,0.3632287085056305,0.6233184337615967,0.5755086071987481,0.12765346968655095
12,,,,,,mmlu:human_sexuality,validation,10.039726838003844,mistral_7b,oe,oe,0.3333333432674408,0.25,0.3125,0.6101532578468323
131,,,,,,mmlu:human_sexuality,test,120.2089326013811,mistral_7b,oe,oe,0.49618321657180786,0.5648854970932007,0.5473193473193474,0.18205321881607295
13,,,,,,mmlu:international_law,validation,13.372911609243602,mistral_7b,oe,oe,0.38461539149284363,0.46153849363327026,0.375,0.43542836721126854
121,,,,,,mmlu:international_law,test,104.98760918108746,mistral_7b,oe,oe,0.5785123705863953,0.4793388247489929,0.5490196078431373,0.2657885753418789
11,,,,,,mmlu:jurisprudence,validation,10.299589877016842,mistral_7b,oe,oe,0.4545454680919647,0.4545454680919647,0.43333333333333335,0.3851751685142517
108,,,,,,mmlu:jurisprudence,test,89.71284805424511,mistral_7b,oe,oe,0.5185185074806213,0.5462962985038757,0.5885989010989011,0.22782685083371623
18,,,,,,mmlu:logical_fallacies,validation,16.774034256115556,mistral_7b,oe,oe,0.6666666865348816,0.6111111044883728,0.7222222222222223,0.2022483845551809
163,,,,,,mmlu:logical_fallacies,test,137.64569743303582,mistral_7b,oe,oe,0.5030674934387207,0.546012282371521,0.5212285456187895,0.2124258550398189
11,,,,,,mmlu:machine_learning,validation,10.367929816711694,mistral_7b,oe,oe,0.27272728085517883,0.6363636255264282,0.5833333333333333,0.09009564464742484
112,,,,,,mmlu:machine_learning,test,97.76419232832268,mistral_7b,oe,oe,0.2767857313156128,0.4017857313156128,0.4681401831939466,0.2911328396626881
11,,,,,,mmlu:management,validation,9.635399756021798,mistral_7b,oe,oe,0.6363636255264282,0.7272727489471436,0.6785714285714286,0.17424652793190695
103,,,,,,mmlu:management,test,84.96959021408111,mistral_7b,oe,oe,0.3980582654476166,0.49514564871788025,0.4948859166011015,0.18019085833169882
25,,,,,,mmlu:marketing,validation,23.48598054330796,mistral_7b,oe,oe,0.2800000011920929,0.3999999761581421,0.4920634920634921,0.3534419536590576
234,,,,,,mmlu:marketing,test,194.72290551895276,mistral_7b,oe,oe,0.47435900568962097,0.5170940160751343,0.5245001098659634,0.2232098760258438
11,,,,,,mmlu:medical_genetics,validation,10.810846664942801,mistral_7b,oe,oe,0.6363636255264282,0.4545454680919647,0.6428571428571428,0.33567197756333783
100,,,,,,mmlu:medical_genetics,test,81.56879006093368,mistral_7b,oe,oe,0.5399999618530273,0.5600000023841858,0.553743961352657,0.1560647886991501
38,,,,,,mmlu:moral_disputes,validation,33.60266434401274,mistral_7b,oe,oe,0.2631579041481018,0.34210526943206787,0.39642857142857146,0.38015396187179973
346,,,,,,mmlu:moral_disputes,test,294.6098739267327,mistral_7b,oe,oe,0.39306357502937317,0.4219653010368347,0.5316701680672269,0.27364160490862904
33,,,,,,mmlu:nutrition,validation,30.48438085289672,mistral_7b,oe,oe,0.42424243688583374,0.5151515007019043,0.7011278195488722,0.1797203475778753
