N,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece,dataset,split,ts,model_name,eval_method,eval_mode
346,0.4364161789417267,0.45086705684661865,0.4773985396501953,0.3265116821194804,mmlu:moral_disputes,test,78.68059517815709,llama2_7b_chat,ve1s1g,choice
33,0.575757622718811,0.6363636255264282,0.5545112781954887,0.18390722708268603,mmlu:nutrition,validation,8.202974632382393,llama2_7b_chat,ve1s1g,choice
306,0.41830065846443176,0.47385621070861816,0.5486745084269663,0.3174369756380717,mmlu:nutrition,test,83.90721868164837,llama2_7b_chat,ve1s1g,choice
34,0.47058823704719543,0.44117647409439087,0.47395833333333337,0.3121211564902103,mmlu:philosophy,validation,8.583671800792217,llama2_7b_chat,ve1s1g,choice
311,0.47909966111183167,0.4887459874153137,0.5109371116082525,0.2951457276699227,mmlu:philosophy,test,71.17134767584503,llama2_7b_chat,ve1s1g,choice
35,0.5142857432365417,0.4571428596973419,0.4852941176470589,0.28571423803056983,mmlu:prehistory,validation,8.714888477697968,llama2_7b_chat,ve1s1g,choice
324,0.5092592835426331,0.5308641791343689,0.5488088431484658,0.2399054500582842,mmlu:prehistory,test,86.85679473448545,llama2_7b_chat,ve1s1g,choice
69,0.3478260934352875,0.36231884360313416,0.5592592592592592,0.43333333298779914,mmlu:professional_psychology,validation,17.758659191429615,llama2_7b_chat,ve1s1g,choice
612,0.41503268480300903,0.4215686321258545,0.5052346808604232,0.3560427910784391,mmlu:professional_psychology,test,149.82771503552794,llama2_7b_chat,ve1s1g,choice
12,0.75,0.5833333730697632,0.29629629629629634,0.22727273810993542,mmlu:public_relations,validation,3.3109145211055875,llama2_7b_chat,ve1s1g,choice
110,0.581818163394928,0.581818163394928,0.5570652173913044,0.21129427043669816,mmlu:public_relations,test,26.776842018589377,llama2_7b_chat,ve1s1g,choice
27,0.37037038803100586,0.40740740299224854,0.5588235294117647,0.3666666724063732,mmlu:security_studies,validation,8.049888516776264,llama2_7b_chat,ve1s1g,choice
245,0.3959183394908905,0.4204081594944,0.5262259682362775,0.3497943836475106,mmlu:security_studies,test,62.45244259759784,llama2_7b_chat,ve1s1g,choice
22,0.5454545617103577,0.5454545617103577,0.55,0.24999995394186544,mmlu:sociology,validation,5.521060822531581,llama2_7b_chat,ve1s1g,choice
201,0.6268656849861145,0.6218905448913574,0.5464550264550264,0.17014931624208518,mmlu:sociology,test,47.36065542884171,llama2_7b_chat,ve1s1g,choice
11,0.6363636255264282,0.6363636255264282,0.42857142857142855,0.20909092101183807,mmlu:us_foreign_policy,validation,3.5577144557610154,llama2_7b_chat,ve1s1g,choice
100,0.5600000023841858,0.5999999642372131,0.5393668831168832,0.1747476247826008,mmlu:us_foreign_policy,test,26.584437237121165,llama2_7b_chat,ve1s1g,choice
18,0.2777777910232544,0.5555555820465088,0.6153846153846154,0.43529417234308576,mmlu:virology,validation,4.904147258028388,llama2_7b_chat,ve1s1g,choice
166,0.3855421543121338,0.46385541558265686,0.5726102941176471,0.3619632369901505,mmlu:virology,test,44.55205057747662,llama2_7b_chat,ve1s1g,choice
19,0.6842105388641357,0.7368420958518982,0.5064102564102564,0.04736842920905666,mmlu:world_religions,validation,4.5160713493824005,llama2_7b_chat,ve1s1g,choice
171,0.6725146174430847,0.6608186960220337,0.6281055900621118,0.11941177319077881,mmlu:world_religions,test,39.71917563676834,llama2_7b_chat,ve1s1g,choice
14,0.7142857313156128,0.6428571939468384,0.27499999999999997,0.2449999451637268,mmlu:anatomy,validation,15.663147374987602,mistral_7b_instruct,ve2s1g,choice
135,0.5703703761100769,0.5481481552124023,0.6006493506493507,0.40977177930914843,mmlu:anatomy,test,90.17520163208246,mistral_7b_instruct,ve2s1g,choice
16,0.4375,0.625,0.753968253968254,0.39166578153769177,mmlu:astronomy,validation,11.394496958702803,mistral_7b_instruct,ve2s1g,choice
152,0.5921052694320679,0.6381579041481018,0.5839605734767025,0.32653465247390295,mmlu:astronomy,test,99.4442980736494,mistral_7b_instruct,ve2s1g,choice
11,0.7272727489471436,0.5454545617103577,0.1875,0.21249999105930326,mmlu:business_ethics,validation,9.081808470189571,mistral_7b_instruct,ve2s1g,choice
100,0.5999999642372131,0.6299999952316284,0.6385416666666666,0.2615385261865763,mmlu:business_ethics,test,65.16475431248546,mistral_7b_instruct,ve2s1g,choice
29,0.6206896305084229,0.517241358757019,0.4191919191919191,0.3979599380493164,mmlu:clinical_knowledge,validation,21.714264295995235,mistral_7b_instruct,ve2s1g,choice
265,0.6339622735977173,0.6037735939025879,0.5553816887579774,0.3013055230732318,mmlu:clinical_knowledge,test,168.88973067700863,mistral_7b_instruct,ve2s1g,choice
16,0.625,0.625,0.5916666666666668,0.29999998708566034,mmlu:college_biology,validation,11.203571539372206,mistral_7b_instruct,ve2s1g,choice
144,0.6736111044883728,0.6805555820465088,0.5924544856328142,0.27649518308185395,mmlu:college_biology,test,91.55355830490589,mistral_7b_instruct,ve2s1g,choice
8,0.5,0.625,0.9375,0.35833333929379785,mmlu:college_chemistry,validation,5.9633737951517105,mistral_7b_instruct,ve2s1g,choice
100,0.3700000047683716,0.3999999761581421,0.608966108966109,0.4171807636697608,mmlu:college_chemistry,test,67.4472818672657,mistral_7b_instruct,ve2s1g,choice
11,0.1818181872367859,0.3636363744735718,0.7777777777777779,0.47964878678321843,mmlu:college_computer_science,validation,7.743110813200474,mistral_7b_instruct,ve2s1g,choice
100,0.5099999904632568,0.5299999713897705,0.4807923169267707,0.2561772501612284,mmlu:college_computer_science,test,64.03559383749962,mistral_7b_instruct,ve2s1g,choice
11,0.5454545617103577,0.5454545617103577,0.21666666666666662,0.15019999146461488,mmlu:college_mathematics,validation,8.530083134770393,mistral_7b_instruct,ve2s1g,choice
100,0.38999998569488525,0.5199999809265137,0.45523329129886503,0.20647527845132915,mmlu:college_mathematics,test,61.507883597165346,mistral_7b_instruct,ve2s1g,choice
22,0.6363636255264282,0.5454545617103577,0.5357142857142857,0.45588232138577633,mmlu:college_medicine,validation,16.020103361457586,mistral_7b_instruct,ve2s1g,choice
173,0.5664739608764648,0.560693621635437,0.5269387755102041,0.3352236316559162,mmlu:college_medicine,test,111.49230410158634,mistral_7b_instruct,ve2s1g,choice
11,0.6363636255264282,0.3636363744735718,0.3214285714285714,0.5488889084921943,mmlu:college_physics,validation,8.389350973069668,mistral_7b_instruct,ve2s1g,choice
102,0.5,0.5392156839370728,0.6524413687043444,0.32974944306516096,mmlu:college_physics,test,69.58416420593858,mistral_7b_instruct,ve2s1g,choice
11,0.4545454680919647,0.6363636255264282,0.6333333333333334,0.41249994933605194,mmlu:computer_security,validation,8.502840891480446,mistral_7b_instruct,ve2s1g,choice
100,0.6800000071525574,0.6499999761581421,0.42715992647058826,0.19234977491566393,mmlu:computer_security,test,67.70362440869212,mistral_7b_instruct,ve2s1g,choice
26,0.46153849363327026,0.5,0.6428571428571429,0.5370713812964303,mmlu:conceptual_physics,validation,18.1267753764987,mistral_7b_instruct,ve2s1g,choice
235,0.4765957295894623,0.5148935914039612,0.4827961672473867,0.33242803850235086,mmlu:conceptual_physics,test,152.02079059928656,mistral_7b_instruct,ve2s1g,choice
12,0.5833333730697632,0.5,0.48571428571428565,0.4124999940395355,mmlu:econometrics,validation,8.594311211258173,mistral_7b_instruct,ve2s1g,choice
114,0.3947368562221527,0.429824560880661,0.5597423510466989,0.44292948877110205,mmlu:econometrics,test,73.90344339609146,mistral_7b_instruct,ve2s1g,choice
16,0.5625,0.4375,0.507936507936508,0.3346153910343463,mmlu:electrical_engineering,validation,11.217243120074272,mistral_7b_instruct,ve2s1g,choice
145,0.5241379141807556,0.5310344696044922,0.5886727688787186,0.2899193835835303,mmlu:electrical_engineering,test,94.23174237832427,mistral_7b_instruct,ve2s1g,choice
41,0.4878048598766327,0.5609756112098694,0.4964285714285715,0.1382005393505097,mmlu:elementary_mathematics,validation,30.113177850842476,mistral_7b_instruct,ve2s1g,choice
378,0.38624337315559387,0.48677247762680054,0.5596805621162022,0.22202798822423914,mmlu:elementary_mathematics,test,254.69308564439416,mistral_7b_instruct,ve2s1g,choice
14,0.4285714626312256,0.3571428656578064,0.5833333333333334,0.5500000168879827,mmlu:formal_logic,validation,8.577967550605536,mistral_7b_instruct,ve2s1g,choice
126,0.3888889253139496,0.3730158805847168,0.6109196925523456,0.5237645864486695,mmlu:formal_logic,test,81.76782557740808,mistral_7b_instruct,ve2s1g,choice
10,0.10000000149011612,0.6000000238418579,1.0,0.17555553383297387,mmlu:global_facts,validation,8.5546863861382,mistral_7b_instruct,ve2s1g,choice
100,0.3999999761581421,0.4399999976158142,0.4985416666666667,0.2607100176811219,mmlu:global_facts,test,66.09472723305225,mistral_7b_instruct,ve2s1g,choice
32,0.71875,0.5625,0.4782608695652174,0.39714285873231436,mmlu:high_school_biology,validation,21.738697580993176,mistral_7b_instruct,ve2s1g,choice
310,0.7064515948295593,0.6806451678276062,0.5810627728435948,0.2319775380898471,mmlu:high_school_biology,test,198.37725462764502,mistral_7b_instruct,ve2s1g,choice
22,0.4545454680919647,0.5,0.4541666666666666,0.33823527308071355,mmlu:high_school_chemistry,validation,16.749244537204504,mistral_7b_instruct,ve2s1g,choice
203,0.4236453175544739,0.47783249616622925,0.5549592526336712,0.3531462942681661,mmlu:high_school_chemistry,test,133.16726375371218,mistral_7b_instruct,ve2s1g,choice
9,0.6666666865348816,0.7777777910232544,0.6944444444444446,0.3333332935969035,mmlu:high_school_computer_science,validation,7.535826023668051,mistral_7b_instruct,ve2s1g,choice
100,0.5999999642372131,0.5699999928474426,0.4997916666666667,0.30332666436831157,mmlu:high_school_computer_science,test,64.1468288898468,mistral_7b_instruct,ve2s1g,choice
22,0.7727273106575012,0.5909091234207153,0.4529411764705883,0.2710526177757664,mmlu:high_school_geography,validation,15.546777799725533,mistral_7b_instruct,ve2s1g,choice
198,0.7222222089767456,0.5858585834503174,0.526764144945963,0.27085528679584203,mmlu:high_school_geography,test,124.66430950164795,mistral_7b_instruct,ve2s1g,choice
21,0.7142857313156128,0.6666666865348816,0.6944444444444445,0.27466667890548707,mmlu:high_school_government_and_politics,validation,14.740928534418344,mistral_7b_instruct,ve2s1g,choice
193,0.8290154933929443,0.803108811378479,0.6925189393939394,0.10259256142157092,mmlu:high_school_government_and_politics,test,124.01222413033247,mistral_7b_instruct,ve2s1g,choice
43,0.604651153087616,0.5813953280448914,0.4920814479638009,0.2882353418013629,mmlu:high_school_macroeconomics,validation,29.474868774414062,mistral_7b_instruct,ve2s1g,choice
390,0.5307692289352417,0.5615384578704834,0.5476096195982154,0.3077843981588672,mmlu:high_school_macroeconomics,test,247.79458640143275,mistral_7b_instruct,ve2s1g,choice
29,0.37931033968925476,0.517241358757019,0.6010101010101011,0.24743064465346157,mmlu:high_school_mathematics,validation,21.245084445923567,mistral_7b_instruct,ve2s1g,choice
270,0.34074074029922485,0.5148147940635681,0.5911089399120665,0.2886597720575539,mmlu:high_school_mathematics,test,177.12467179447412,mistral_7b_instruct,ve2s1g,choice
26,0.692307710647583,0.6538462042808533,0.32986111111111116,0.21470589497510123,mmlu:high_school_microeconomics,validation,19.272224068641663,mistral_7b_instruct,ve2s1g,choice
238,0.617647111415863,0.6386554837226868,0.5231741048067579,0.2677194920797197,mmlu:high_school_microeconomics,test,153.72687496617436,mistral_7b_instruct,ve2s1g,choice
17,0.29411765933036804,0.4117647111415863,0.7166666666666667,0.3780000209808349,mmlu:high_school_physics,validation,13.239344857633114,mistral_7b_instruct,ve2s1g,choice
151,0.33774834871292114,0.430463582277298,0.5142156862745099,0.4045785712817359,mmlu:high_school_physics,test,105.1551957540214,mistral_7b_instruct,ve2s1g,choice
60,0.8500000238418579,0.7500000596046448,0.5740740740740741,0.13531092622063373,mmlu:high_school_psychology,validation,39.364959109574556,mistral_7b_instruct,ve2s1g,choice
545,0.7871559858322144,0.7449541091918945,0.5973293947431878,0.15415700502572643,mmlu:high_school_psychology,test,358.5297803543508,mistral_7b_instruct,ve2s1g,choice
23,0.43478262424468994,0.6521739363670349,0.6961538461538461,0.32099997997283936,mmlu:high_school_statistics,validation,17.699786204844713,mistral_7b_instruct,ve2s1g,choice
216,0.46759259700775146,0.5277777910232544,0.6186827378390014,0.38922915473041764,mmlu:high_school_statistics,test,145.54024600982666,mistral_7b_instruct,ve2s1g,choice
22,0.6363636255264282,0.6363636255264282,0.53125,0.29705881371217613,mmlu:high_school_us_history,validation,15.647290010005236,mistral_7b_instruct,ve2s1g,choice
204,0.7450980544090271,0.7205882668495178,0.5921685222672065,0.2424810264343606,mmlu:high_school_us_history,test,123.31154637038708,mistral_7b_instruct,ve2s1g,choice
23,0.739130437374115,0.695652186870575,0.5,0.2295454198663885,mmlu:human_aging,validation,16.463251184672117,mistral_7b_instruct,ve2s1g,choice
223,0.6367713212966919,0.6502242684364319,0.5972874282733438,0.2036478206211207,mmlu:human_aging,test,139.55276418849826,mistral_7b_instruct,ve2s1g,choice
12,0.5,0.5,0.6388888888888888,0.4099999904632569,mmlu:human_sexuality,validation,8.495616141706705,mistral_7b_instruct,ve2s1g,choice
131,0.6641221642494202,0.6335877776145935,0.6351880877742947,0.23980393187672489,mmlu:human_sexuality,test,84.07534125074744,mistral_7b_instruct,ve2s1g,choice
13,0.8461538553237915,0.8461538553237915,0.5,0.06666668256123856,mmlu:international_law,validation,8.133693978190422,mistral_7b_instruct,ve2s1g,choice
121,0.6942148208618164,0.6859503984451294,0.5683719433719434,0.2264999252557755,mmlu:international_law,test,73.28263663873076,mistral_7b_instruct,ve2s1g,choice
11,0.6363636255264282,0.5454545617103577,0.4642857142857143,0.27222224738862777,mmlu:jurisprudence,validation,9.327946193516254,mistral_7b_instruct,ve2s1g,choice
108,0.6574074029922485,0.6203703880310059,0.6088694328130948,0.27421057036048485,mmlu:jurisprudence,test,63.55199559032917,mistral_7b_instruct,ve2s1g,choice
18,0.6666666865348816,0.6666666865348816,0.5972222222222222,0.41666665342119,mmlu:logical_fallacies,validation,12.723280645906925,mistral_7b_instruct,ve2s1g,choice
163,0.7300613522529602,0.7300613522529602,0.6158326967150497,0.21869902930608606,mmlu:logical_fallacies,test,96.87037133798003,mistral_7b_instruct,ve2s1g,choice
11,0.5454545617103577,0.5454545617103577,0.5166666666666666,0.5833221872647603,mmlu:machine_learning,validation,6.788712400943041,mistral_7b_instruct,ve2s1g,choice
112,0.4732142984867096,0.5178571939468384,0.5791493444195716,0.39213981231053674,mmlu:machine_learning,test,77.50745856761932,mistral_7b_instruct,ve2s1g,choice
11,0.8181818723678589,0.6363636255264282,0.6111111111111112,0.3437500074505806,mmlu:management,validation,8.347683001309633,mistral_7b_instruct,ve2s1g,choice
103,0.7572815418243408,0.6893203854560852,0.6756410256410257,0.28134334621144763,mmlu:management,test,69.4142845980823,mistral_7b_instruct,ve2s1g,choice
25,0.7599999904632568,0.6399999856948853,0.7192982456140351,0.13809525966644287,mmlu:marketing,validation,19.328395437449217,mistral_7b_instruct,ve2s1g,choice
234,0.8461539149284363,0.47863250970840454,0.5045594837261503,0.26502590568572126,mmlu:marketing,test,149.7593182735145,mistral_7b_instruct,ve2s1g,choice
11,0.9090909361839294,0.8181818723678589,0.9,0.19642857994352067,mmlu:medical_genetics,validation,7.985365141183138,mistral_7b_instruct,ve2s1g,choice
100,0.6200000047683716,0.5899999737739563,0.5212224108658743,0.24659108848714117,mmlu:medical_genetics,test,67.1338015012443,mistral_7b_instruct,ve2s1g,choice
38,0.5789473652839661,0.5263158082962036,0.5269886363636362,0.28571426187242777,mmlu:moral_disputes,validation,26.039671298116446,mistral_7b_instruct,ve2s1g,choice
346,0.6416184902191162,0.5057803392410278,0.49469630921243823,0.312106821334587,mmlu:moral_disputes,test,224.85702931135893,mistral_7b_instruct,ve2s1g,choice
33,0.696969747543335,0.696969747543335,0.6782608695652175,0.30400002479553223,mmlu:nutrition,validation,21.504599295556545,mistral_7b_instruct,ve2s1g,choice
306,0.5882353186607361,0.5718954205513,0.5350749559082892,0.33003847985654267,mmlu:nutrition,test,191.67095049470663,mistral_7b_instruct,ve2s1g,choice
34,0.7058823704719543,0.5588235259056091,0.6020833333333334,0.33965517323592614,mmlu:philosophy,validation,22.459702771157026,mistral_7b_instruct,ve2s1g,choice
311,0.6012861728668213,0.5916398763656616,0.5758797653958945,0.2692726594751531,mmlu:philosophy,test,197.87426459044218,mistral_7b_instruct,ve2s1g,choice
35,0.6000000238418579,0.6285714507102966,0.6496598639455782,0.1765625011175871,mmlu:prehistory,validation,25.461846608668566,mistral_7b_instruct,ve2s1g,choice
324,0.6512345671653748,0.5802469253540039,0.5460512519397727,0.24697174971372313,mmlu:prehistory,test,216.63776272162795,mistral_7b_instruct,ve2s1g,choice
69,0.6231884360313416,0.6376811861991882,0.6319320214669051,0.20981970380564205,mmlu:professional_psychology,validation,43.050018314272165,mistral_7b_instruct,ve2s1g,choice
612,0.5571895241737366,0.5408496856689453,0.5564110333185444,0.3201286557005413,mmlu:professional_psychology,test,420.34646896645427,mistral_7b_instruct,ve2s1g,choice
12,0.5833333730697632,0.5833333730697632,0.44285714285714284,0.22000000476837162,mmlu:public_relations,validation,8.193783894181252,mistral_7b_instruct,ve2s1g,choice
110,0.6363636255264282,0.5636363625526428,0.5405357142857142,0.3145206293889454,mmlu:public_relations,test,72.83060643076897,mistral_7b_instruct,ve2s1g,choice
27,0.6666666865348816,0.5925925970077515,0.4444444444444444,0.25400001764297486,mmlu:security_studies,validation,16.990076754242182,mistral_7b_instruct,ve2s1g,choice
245,0.6489795446395874,0.5224489569664001,0.45890010238408663,0.27281549862287585,mmlu:security_studies,test,152.22763070091605,mistral_7b_instruct,ve2s1g,choice
22,0.9090909361839294,0.7727273106575012,0.55,0.1966666420300801,mmlu:sociology,validation,14.744157165288925,mistral_7b_instruct,ve2s1g,choice
201,0.781094491481781,0.7562189102172852,0.6255066589461493,0.2208052097550975,mmlu:sociology,test,125.92118414491415,mistral_7b_instruct,ve2s1g,choice
11,0.9090909361839294,0.8181818723678589,0.30000000000000004,0.23333331611421376,mmlu:us_foreign_policy,validation,7.6256039924919605,mistral_7b_instruct,ve2s1g,choice
100,0.7599999904632568,0.6399999856948853,0.4602521929824561,0.23109760371650134,mmlu:us_foreign_policy,test,66.7867230437696,mistral_7b_instruct,ve2s1g,choice
18,0.6666666865348816,0.5555555820465088,0.5902777777777778,0.4525933384895325,mmlu:virology,validation,13.396692991256714,mistral_7b_instruct,ve2s1g,choice
