dataset,fuzzy_gpt-3\\.5-turbo-1106_ece_counting,fuzzy_gpt-3\\.5-turbo-1106_ece_likelihood,fuzzy_gpt-3\\.5-turbo-1106_auroc_counting,fuzzy_gpt-3\\.5-turbo-1106_auroc_likelihood,fuzzy_gpt-3\\.5-turbo-1106_unc_prediction_counting,fuzzy_gpt-3\\.5-turbo-1106_unc_prediction_likelihood,split,model
mmlu:high_school_government_and_politics,0.2619047619047619,0.3073611571818231,,,0.047619047619047616,0.047619047619047616,validation,llama2_7b
mmlu:high_school_government_and_politics,0.13212435233160627,0.14248036160647862,0.4980607627666452,0.48868778280542985,0.3005181347150259,0.22279792746113988,run-20240222_085319-x86kvfyd,llama2_7b
mmlu:high_school_government_and_politics,0.2619047619047619,0.3073611571818231,,,0.047619047619047616,0.047619047619047616,run-20240222_085319-x86kvfyd,llama2_7b
mmlu:high_school_government_and_politics,0.13212435233160627,0.14248036160647862,0.4980607627666452,0.48868778280542985,0.3005181347150259,0.22279792746113988,latest-run,llama2_7b
mmlu:high_school_government_and_politics,0.2619047619047619,0.3073611571818231,,,0.047619047619047616,0.047619047619047616,latest-run,llama2_7b
mmlu:us_foreign_policy,0.21099999999999997,0.25912325924514207,0.5278003246753247,0.510551948051948,0.23,0.18,test,llama2_7b
mmlu:us_foreign_policy,0.18181818181818182,0.215333515816432,,,0.45454545454545453,0.18181818181818182,validation,llama2_7b
mmlu:us_foreign_policy,0.21099999999999997,0.25912325924514207,0.5278003246753247,0.510551948051948,0.23,0.18,run-20240223_144553-7b3umdl5,llama2_7b
mmlu:us_foreign_policy,0.18181818181818182,0.215333515816432,,,0.45454545454545453,0.18181818181818182,run-20240223_144553-7b3umdl5,llama2_7b
mmlu:us_foreign_policy,0.21099999999999997,0.25912325924514207,0.5278003246753247,0.510551948051948,0.23,0.18,latest-run,llama2_7b
mmlu:us_foreign_policy,0.18181818181818182,0.215333515816432,,,0.45454545454545453,0.18181818181818182,latest-run,llama2_7b
mmlu:high_school_psychology,0.12623853211009173,0.12754383632208258,0.5675298965740142,0.5713208360267185,0.3357798165137615,0.23302752293577983,test,llama2_7b
mmlu:high_school_psychology,0.09333333333333328,0.05415807071347907,,,0.43333333333333335,0.31666666666666665,validation,llama2_7b
mmlu:high_school_psychology,0.12623853211009173,0.12754383632208258,0.5675298965740142,0.5713208360267185,0.3357798165137615,0.23302752293577983,run-20240222_100303-m45l3qkm,llama2_7b
mmlu:high_school_psychology,0.09333333333333328,0.05415807071347907,,,0.43333333333333335,0.31666666666666665,run-20240222_100303-m45l3qkm,llama2_7b
mmlu:high_school_psychology,0.12623853211009173,0.12754383632208258,0.5675298965740142,0.5713208360267185,0.3357798165137615,0.23302752293577983,latest-run,llama2_7b
mmlu:high_school_psychology,0.09333333333333328,0.05415807071347907,,,0.43333333333333335,0.31666666666666665,latest-run,llama2_7b
mmlu:college_mathematics,0.11599999999999998,0.1454453487994854,0.48894783377542,0.4694960212201592,0.02,0.01,test,llama2_7b
mmlu:college_mathematics,0.15454545454545457,0.1578664178134101,,,0.0,0.0,validation,llama2_7b
mmlu:college_mathematics,0.11599999999999998,0.1454453487994854,0.48894783377542,0.4694960212201592,0.02,0.01,run-20240222_063214-u9g9bhdv,llama2_7b
mmlu:college_mathematics,0.15454545454545457,0.1578664178134101,,,0.0,0.0,run-20240222_063214-u9g9bhdv,llama2_7b
mmlu:college_mathematics,0.11599999999999998,0.1454453487994854,0.48894783377542,0.4694960212201592,0.02,0.01,latest-run,llama2_7b
mmlu:college_mathematics,0.15454545454545457,0.1578664178134101,,,0.0,0.0,latest-run,llama2_7b
mmlu:conceptual_physics,0.13376068376068376,0.1149992076338701,0.5124113475177305,0.5154670288214879,0.3446808510638298,0.28085106382978725,test,llama2_7b
mmlu:conceptual_physics,0.25384615384615383,0.23281378422056295,,,0.38461538461538464,0.3076923076923077,validation,llama2_7b
mmlu:conceptual_physics,0.13376068376068376,0.1149992076338701,0.5124113475177305,0.5154670288214879,0.3446808510638298,0.28085106382978725,run-20240222_065622-5m70ipn7,llama2_7b
mmlu:conceptual_physics,0.25384615384615383,0.23281378422056295,,,0.38461538461538464,0.3076923076923077,run-20240222_065622-5m70ipn7,llama2_7b
mmlu:conceptual_physics,0.13376068376068376,0.1149992076338701,0.5124113475177305,0.5154670288214879,0.3446808510638298,0.28085106382978725,latest-run,llama2_7b
mmlu:conceptual_physics,0.25384615384615383,0.23281378422056295,,,0.38461538461538464,0.3076923076923077,latest-run,llama2_7b
mmlu:professional_psychology,0.1416666666666667,0.13807212401986832,0.5339967757936508,0.537437996031746,0.024509803921568627,0.014705882352941176,test,llama2_7b
mmlu:professional_psychology,0.2768115942028985,0.25864695007965216,,,0.028985507246376812,0.014492753623188406,validation,llama2_7b
mmlu:professional_psychology,0.1416666666666667,0.13807212401986832,0.5339967757936508,0.537437996031746,0.024509803921568627,0.014705882352941176,run-20240223_133632-lhiag075,llama2_7b
mmlu:professional_psychology,0.2768115942028985,0.25864695007965216,,,0.028985507246376812,0.014492753623188406,run-20240223_133632-lhiag075,llama2_7b
mmlu:professional_psychology,0.1416666666666667,0.13807212401986832,0.5339967757936508,0.537437996031746,0.024509803921568627,0.014705882352941176,latest-run,llama2_7b
mmlu:professional_psychology,0.2768115942028985,0.25864695007965216,,,0.028985507246376812,0.014492753623188406,latest-run,llama2_7b
mmlu:philosophy,0.07781350482315111,0.09624365851512917,0.5772586546580354,0.558354442255371,0.21221864951768488,0.1607717041800643,test,llama2_7b
mmlu:philosophy,0.12941176470588237,0.14976858336548246,,,0.35294117647058826,0.23529411764705882,validation,llama2_7b
mmlu:philosophy,0.07781350482315111,0.09624365851512917,0.5772586546580354,0.558354442255371,0.21221864951768488,0.1607717041800643,run-20240223_121638-b5ux3vxb,llama2_7b
mmlu:philosophy,0.12941176470588237,0.14976858336548246,,,0.35294117647058826,0.23529411764705882,run-20240223_121638-b5ux3vxb,llama2_7b
mmlu:philosophy,0.07781350482315111,0.09624365851512917,0.5772586546580354,0.558354442255371,0.21221864951768488,0.1607717041800643,latest-run,llama2_7b
mmlu:philosophy,0.12941176470588237,0.14976858336548246,,,0.35294117647058826,0.23529411764705882,latest-run,llama2_7b
mmlu:college_chemistry,0.12499999999999997,0.12515349545841553,0.44176136363636365,0.4180871212121212,0.0,0.0,test,llama2_7b
mmlu:college_chemistry,0.2,0.1919959147883309,,,0.0,0.0,validation,llama2_7b
mmlu:college_chemistry,0.12499999999999997,0.12515349545841553,0.44176136363636365,0.4180871212121212,0.0,0.0,run-20240223_114542-ss57fash,llama2_7b
mmlu:college_chemistry,0.2,0.1919959147883309,,,0.0,0.0,run-20240223_114542-ss57fash,llama2_7b
mmlu:college_chemistry,0.12499999999999997,0.12515349545841553,0.44176136363636365,0.4180871212121212,0.0,0.0,latest-run,llama2_7b
mmlu:college_chemistry,0.2,0.1919959147883309,,,0.0,0.0,latest-run,llama2_7b
mmlu:human_aging,0.09327354260089689,0.09489990544477828,0.5480397327707455,0.5344585091420534,0.17488789237668162,0.13004484304932734,test,llama2_7b
mmlu:human_aging,0.1,0.1828822021107521,,,0.13043478260869565,0.13043478260869565,validation,llama2_7b
mmlu:human_aging,0.09327354260089689,0.09489990544477828,0.5480397327707455,0.5344585091420534,0.17488789237668162,0.13004484304932734,run-20240222_105232-t8mk1y16,llama2_7b
mmlu:human_aging,0.1,0.1828822021107521,,,0.13043478260869565,0.13043478260869565,run-20240222_105232-t8mk1y16,llama2_7b
mmlu:human_aging,0.09327354260089689,0.09489990544477828,0.5480397327707455,0.5344585091420534,0.17488789237668162,0.13004484304932734,latest-run,llama2_7b
mmlu:human_aging,0.1,0.1828822021107521,,,0.13043478260869565,0.13043478260869565,latest-run,llama2_7b
mmlu:marketing,0.1474358974358974,0.1374691997934077,0.4605399408284024,0.4889792899408284,0.2948717948717949,0.1752136752136752,test,llama2_7b
mmlu:marketing,0.132,0.154615688947806,,,0.0,0.0,validation,llama2_7b
mmlu:marketing,0.1474358974358974,0.1374691997934077,0.4605399408284024,0.4889792899408284,0.2948717948717949,0.1752136752136752,run-20240222_113631-f63qxql5,llama2_7b
mmlu:marketing,0.132,0.154615688947806,,,0.0,0.0,run-20240222_113631-f63qxql5,llama2_7b
mmlu:marketing,0.1474358974358974,0.1374691997934077,0.4605399408284024,0.4889792899408284,0.2948717948717949,0.1752136752136752,latest-run,llama2_7b
mmlu:marketing,0.132,0.154615688947806,,,0.0,0.0,latest-run,llama2_7b
mmlu:professional_accounting,0.10567375886524823,0.09493541163227191,0.4824201898188093,0.48468507333908545,0.0035460992907801418,0.0035460992907801418,test,llama2_7b
mmlu:professional_accounting,0.09032258064516129,0.10337185839090912,,,0.0,0.0,validation,llama2_7b
mmlu:professional_accounting,0.10567375886524823,0.09493541163227191,0.4824201898188093,0.48468507333908545,0.0035460992907801418,0.0035460992907801418,run-20240223_124239-w9rc2c9r,llama2_7b
mmlu:professional_accounting,0.09032258064516129,0.10337185839090912,,,0.0,0.0,run-20240223_124239-w9rc2c9r,llama2_7b
mmlu:professional_accounting,0.10567375886524823,0.09493541163227191,0.4824201898188093,0.48468507333908545,0.0035460992907801418,0.0035460992907801418,latest-run,llama2_7b
mmlu:professional_accounting,0.09032258064516129,0.10337185839090912,,,0.0,0.0,latest-run,llama2_7b
mmlu:logical_fallacies,0.15828220858895709,0.17052923804782144,0.5318023989898989,0.5329861111111112,0.10429447852760736,0.06748466257668712,test,llama2_7b
mmlu:logical_fallacies,0.17222222222222222,0.24193616485790342,,,0.3333333333333333,0.2777777777777778,validation,llama2_7b
mmlu:logical_fallacies,0.15828220858895709,0.17052923804782144,0.5318023989898989,0.5329861111111112,0.10429447852760736,0.06748466257668712,run-20240222_111727-6k8ev5ts,llama2_7b
mmlu:logical_fallacies,0.17222222222222222,0.24193616485790342,,,0.3333333333333333,0.2777777777777778,run-20240222_111727-6k8ev5ts,llama2_7b
mmlu:logical_fallacies,0.15828220858895709,0.17052923804782144,0.5318023989898989,0.5329861111111112,0.10429447852760736,0.06748466257668712,latest-run,llama2_7b
mmlu:logical_fallacies,0.17222222222222222,0.24193616485790342,,,0.3333333333333333,0.2777777777777778,latest-run,llama2_7b
mmlu:global_facts,0.09300000000000001,0.10270288325281451,0.5167410714285714,0.5334821428571429,0.01,0.01,test,llama2_7b
mmlu:global_facts,0.09999999999999998,0.12785166837918102,,,0.0,0.0,validation,llama2_7b
mmlu:global_facts,0.09300000000000001,0.10270288325281451,0.5167410714285714,0.5334821428571429,0.01,0.01,run-20240222_075115-k4d3gr6a,llama2_7b
mmlu:global_facts,0.09999999999999998,0.12785166837918102,,,0.0,0.0,run-20240222_075115-k4d3gr6a,llama2_7b
mmlu:global_facts,0.09300000000000001,0.10270288325281451,0.5167410714285714,0.5334821428571429,0.01,0.01,latest-run,llama2_7b
mmlu:global_facts,0.09999999999999998,0.12785166837918102,,,0.0,0.0,latest-run,llama2_7b
mmlu:abstract_algebra,0.143,0.17671803671718167,0.5387529137529138,0.518065268065268,0.3,0.24,test,llama2_7b
mmlu:abstract_algebra,0.16363636363636366,0.17743173471428259,,,0.18181818181818182,0.09090909090909091,validation,llama2_7b
mmlu:abstract_algebra,0.143,0.17671803671718167,0.5387529137529138,0.518065268065268,0.3,0.24,run-20240223_112548-nhjsjs13,llama2_7b
mmlu:abstract_algebra,0.16363636363636366,0.17743173471428259,,,0.18181818181818182,0.09090909090909091,run-20240223_112548-nhjsjs13,llama2_7b
mmlu:abstract_algebra,0.143,0.17671803671718167,0.5387529137529138,0.518065268065268,0.3,0.24,latest-run,llama2_7b
mmlu:abstract_algebra,0.16363636363636366,0.17743173471428259,,,0.18181818181818182,0.09090909090909091,latest-run,llama2_7b
mmlu:high_school_statistics,0.08611111111111111,0.12248117764053883,0.5334840523035561,0.5243798118049615,0.009259259259259259,0.004629629629629629,test,llama2_7b
mmlu:high_school_statistics,0.11304347826086958,0.09575305020806167,,,0.0,0.0,validation,llama2_7b
mmlu:high_school_statistics,0.08611111111111111,0.12248117764053883,0.5334840523035561,0.5243798118049615,0.009259259259259259,0.004629629629629629,run-20240222_103649-ifk2jtyx,llama2_7b
mmlu:high_school_statistics,0.11304347826086958,0.09575305020806167,,,0.0,0.0,run-20240222_103649-ifk2jtyx,llama2_7b
mmlu:high_school_statistics,0.08611111111111111,0.12248117764053883,0.5334840523035561,0.5243798118049615,0.009259259259259259,0.004629629629629629,latest-run,llama2_7b
mmlu:high_school_statistics,0.11304347826086958,0.09575305020806167,,,0.0,0.0,latest-run,llama2_7b
mmlu:virology,0.12228915662650608,0.15140710544686373,0.5417493386243386,0.5383597883597883,0.0783132530120482,0.030120481927710843,test,llama2_7b
mmlu:virology,0.3277777777777777,0.3257820169041802,,,0.16666666666666666,0.1111111111111111,validation,llama2_7b
mmlu:virology,0.12228915662650608,0.15140710544686373,0.5417493386243386,0.5383597883597883,0.0783132530120482,0.030120481927710843,run-20240223_145026-sjhygt87,llama2_7b
mmlu:virology,0.3277777777777777,0.3257820169041802,,,0.16666666666666666,0.1111111111111111,run-20240223_145026-sjhygt87,llama2_7b
mmlu:virology,0.12228915662650608,0.15140710544686373,0.5417493386243386,0.5383597883597883,0.0783132530120482,0.030120481927710843,latest-run,llama2_7b
mmlu:virology,0.3277777777777777,0.3257820169041802,,,0.16666666666666666,0.1111111111111111,latest-run,llama2_7b
mmlu:high_school_chemistry,0.04334975369458132,0.08029536070615309,0.56406707912732,0.5524259198957994,0.009852216748768473,0.0049261083743842365,test,llama2_7b
mmlu:high_school_chemistry,0.05454545454545454,0.13834235869314412,,,0.0,0.0,validation,llama2_7b
mmlu:high_school_chemistry,0.04334975369458132,0.08029536070615309,0.56406707912732,0.5524259198957994,0.009852216748768473,0.0049261083743842365,run-20240222_081634-uouooin4,llama2_7b
mmlu:high_school_chemistry,0.05454545454545454,0.13834235869314412,,,0.0,0.0,run-20240222_081634-uouooin4,llama2_7b
mmlu:high_school_chemistry,0.04334975369458132,0.08029536070615309,0.56406707912732,0.5524259198957994,0.009852216748768473,0.0049261083743842365,latest-run,llama2_7b
mmlu:high_school_chemistry,0.05454545454545454,0.13834235869314412,,,0.0,0.0,latest-run,llama2_7b
mmlu:high_school_biology,0.11322580645161295,0.13408809029866264,0.531816830211121,0.5358523427212097,0.2709677419354839,0.1935483870967742,test,llama2_7b
mmlu:high_school_biology,0.140625,0.2525745620902826,,,0.21875,0.21875,validation,llama2_7b
mmlu:high_school_biology,0.11322580645161295,0.13408809029866264,0.531816830211121,0.5358523427212097,0.2709677419354839,0.1935483870967742,run-20240222_075956-t3saijmy,llama2_7b
mmlu:high_school_biology,0.140625,0.2525745620902826,,,0.21875,0.21875,run-20240222_075956-t3saijmy,llama2_7b
mmlu:high_school_biology,0.11322580645161295,0.13408809029866264,0.531816830211121,0.5358523427212097,0.2709677419354839,0.1935483870967742,latest-run,llama2_7b
mmlu:high_school_biology,0.140625,0.2525745620902826,,,0.21875,0.21875,latest-run,llama2_7b
mmlu:college_biology,0.059375,0.14996378629761864,0.5911458333333334,0.5677083333333333,0.0625,0.0625,test,llama2_7b
mmlu:college_biology,0.09999999999999996,0.18851439893244548,0.6666666666666666,0.7004830917874395,0.0625,0.0625,test,llama2_7b
mmlu:college_biology,0.16562499999999997,0.15045583939531582,0.5161943319838056,0.49797570850202433,0.21875,0.125,test,llama2_7b
mmlu:college_biology,0.29375,0.2515799673293072,0.19082125603864736,0.2028985507246377,0.0,0.0,test,llama2_7b
mmlu:college_biology,0.15000000000000005,0.1447062885853473,0.48636363636363633,0.4909090909090909,0.03125,0.03125,test,llama2_7b
mmlu:college_biology,0.13124999999999998,0.14967681336883082,,,0.0,0.0,validation,llama2_7b
mmlu:college_biology,0.15000000000000002,0.18272524563063633,,,0.0,0.0,validation,llama2_7b
mmlu:college_biology,0.23125,0.2344430881720876,,,0.0,0.0,validation,llama2_7b
mmlu:college_biology,0.14375,0.23178421850244296,,,0.0,0.0,validation,llama2_7b
mmlu:college_biology,0.15,0.10360061447278353,,,0.0,0.0,validation,llama2_7b
mmlu:college_biology,0.059375,0.14996378629761864,0.5911458333333334,0.5677083333333333,0.0625,0.0625,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.09999999999999996,0.18851439893244548,0.6666666666666666,0.7004830917874395,0.0625,0.0625,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.16562499999999997,0.15045583939531582,0.5161943319838056,0.49797570850202433,0.21875,0.125,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.29375,0.2515799673293072,0.19082125603864736,0.2028985507246377,0.0,0.0,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.15000000000000005,0.1447062885853473,0.48636363636363633,0.4909090909090909,0.03125,0.03125,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.13124999999999998,0.14967681336883082,,,0.0,0.0,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.15000000000000002,0.18272524563063633,,,0.0,0.0,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.23125,0.2344430881720876,,,0.0,0.0,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.14375,0.23178421850244296,,,0.0,0.0,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.15,0.10360061447278353,,,0.0,0.0,run-20240222_060244-wu20jwj2,llama2_7b
mmlu:college_biology,0.059375,0.14996378629761864,0.5911458333333334,0.5677083333333333,0.0625,0.0625,latest-run,llama2_7b
mmlu:college_biology,0.09999999999999996,0.18851439893244548,0.6666666666666666,0.7004830917874395,0.0625,0.0625,latest-run,llama2_7b
mmlu:college_biology,0.16562499999999997,0.15045583939531582,0.5161943319838056,0.49797570850202433,0.21875,0.125,latest-run,llama2_7b
mmlu:college_biology,0.29375,0.2515799673293072,0.19082125603864736,0.2028985507246377,0.0,0.0,latest-run,llama2_7b
mmlu:college_biology,0.15000000000000005,0.1447062885853473,0.48636363636363633,0.4909090909090909,0.03125,0.03125,latest-run,llama2_7b
mmlu:college_biology,0.13124999999999998,0.14967681336883082,,,0.0,0.0,latest-run,llama2_7b
mmlu:college_biology,0.15000000000000002,0.18272524563063633,,,0.0,0.0,latest-run,llama2_7b
mmlu:college_biology,0.23125,0.2344430881720876,,,0.0,0.0,latest-run,llama2_7b
mmlu:college_biology,0.14375,0.23178421850244296,,,0.0,0.0,latest-run,llama2_7b
mmlu:college_biology,0.15,0.10360061447278353,,,0.0,0.0,latest-run,llama2_7b
mmlu:nutrition,0.10424836601307196,0.10981700464986373,0.5493738404452689,0.55139146567718,0.09803921568627451,0.05555555555555555,test,llama2_7b
mmlu:nutrition,0.16060606060606059,0.21727757226026215,,,0.12121212121212122,0.12121212121212122,validation,llama2_7b
mmlu:nutrition,0.10424836601307196,0.10981700464986373,0.5493738404452689,0.55139146567718,0.09803921568627451,0.05555555555555555,run-20240223_115800-rtn93tuu,llama2_7b
mmlu:nutrition,0.16060606060606059,0.21727757226026215,,,0.12121212121212122,0.12121212121212122,run-20240223_115800-rtn93tuu,llama2_7b
mmlu:nutrition,0.10424836601307196,0.10981700464986373,0.5493738404452689,0.55139146567718,0.09803921568627451,0.05555555555555555,latest-run,llama2_7b
